CommandName,CenterName,Date,Cause,Location,Overview,total.Humi,total.temp,total.wind,total.rain,total.dew,total.snow
고양소방서,119구조대,2018111808,산악기타,국·도·군립공원,"산악사고 접보 후 상기 현장에 도착한 바 요구조자 1명이 물 바위 아래에서 우측위로 누워있던 상황으로, 신도 구급대에서 환자 상태 확인 결과 두부 함몰 등 사망추정 되어 함께 등반 한 경인에게 인계 함./n구조대는 추가 출동 한 감식반에게 현장 길 안내 후 인원, 장비 이상 없이 귀대 함.",53,0.3,0.2,0,-6,0
고양소방서,119구조대,2018112516,실족추락,국·도·군립공원,"신고자는 원효봉 능선을 지나가던 중 오른쪽 절벽 밑 나뭇가지사이로 사람이나 물건으로 추정되는 물체가 보여 확인을 요청한 건. 구조대 상기현장 부근 도착하여 로프를 사용하여 하강 후 확인한 바, 망자 추정으로 현장에 도착한 북한산 관리공단 대원들과 들것 및 도르래 시스템을 사용하여 요구조자 원효봉 정상까지 인양 실시 및 덕암사 까지 하산하여 경찰 및 원당장례식장 관계자 인계 후 인원, 장비 이상 없이 안전 귀대함.",56,8.95,1.1,0,1.1,0.8
고양소방서,119구조대,2018120812,실족추락,국·도·군립공원,"산악사고 신고 접보 후 상기 현장에 도착한 바 요구조자1명이 우측 다리가 골절되어 북한산국립공원구조대에 의해 응급처치가 되어 있는 상황이었음. 중앙구조단 헬기를 요청하여 요구조자를 안전 인계 후 인원, 장비 이상 없이 귀대 함.",23,-6.7,2,0,-24.2,0
고양소방서,119구조대,2018121610,실족추락,국·도·군립공원,"상기 현장 산악사고 출동건으로 요구조자 실족으로 안면 찰과상 입은 상황. 구조대는 밤골계곡에서 등반 중 하산중인 요구조자 발견 및 원당구급대 응급 처치 후 안전하산하고 인원,장비 이상없이 안전 귀소함.",84,-1.55,1.25,0,-3.2,0.4
고양소방서,119구조대,2018121614,탈진탈수,국·도·군립공원,"상기 현장 산악 사고 출동건으로 요구조자 인사불성된 상황. 구조대는 노고산 정상도착하여 요구조자와 통화한 바 안전 하산중으로 구조대는 인원,장비 이상없이 안전 귀소함.",69,1.25,0.7,0,-3.9,0
고양소방서,119구조대,2018122115,탈진탈수,국·도·군립공원,"산악사고 접보 후 즉시 출동함./n탈진한 요구조자가 거동이 불가한 상황으로 현장 도착하여 등반 중 신고자로부터 서울소방이 도착하였으며 자체처리 하겠다하여 인원, 장비 이상 없이 귀대함.",30,9.45,0.7,0,-7.4,0
고양소방서,고양지역대,2017062010,개인질환,기타 산,요구조자 단순 실신으로 동반 하산 후 고양 구급차에게 인계함.,35,27.65,1.5,0,10.6,0
고양소방서,고양지역대,2017071409,탈진탈수,기타 산,온몸경련환자로 고양구급차와 함께들것으로/n하산하여 명지병원으로 이송함,60,28.85,1.85,0,20.4,0
고양소방서,고양지역대,2017090309,산악기타,기타 산,"고양펌프차 현장도착하여 고양구조대, 장흥구급대와 함께 요구조자 1명 구조 후 인원, 장비 이상없이 귀소함.",61,22.7,1,0,15,0
고양소방서,고양지역대,2018092409,산악기타,기타 산,"현장도착하여 요구조자 저혈당쇼크로 쓰러진 상황, 고양구급대원이 응급처치 후 상태 호전되어 가족 및 친지가 자체이송한다고 하여 인원장비 이상없이 귀소",43,18.2,1.5,0,4.3,0
고양소방서,고양지역대,2018100618,일반조난,기타 산,"요구조자 하산 중 길을 잃어버렸다고 하여 출동, 현장도착하여 배우자에게 등산로 확인 후 수색 실시, 핸드폰 위치추적 등 실시하여 요구조자 위치 확인, 고양구급대에서 요구조자 발견하여 하산 후 활력징후 체크 등 마치고 특이사항 발견치 못하여 인원장비 이상없이 귀소",66,19.55,0.9,0,13.9,0
부천소방서,중앙119안전센터,2013020310,산악기타,산기타,"소방교 이준우, 소방사 이성원 현장도착하여 구조대와 요구조자 안전조치 구급차 인계후 인원,장비 이상없이 귀소함",45,-4.15,1.2,0,-13.9,0
부천소방서,중앙119안전센터,2013062012,개인질환,정상,요구조자 갑자기 쓰러진 상황으로 구조대 지원요청으로 요구조자 들것으로 하산후 상동 구급차 인계하고 귀소함,50,29.2,1.4,0,17.5,0
부천소방서,중앙119안전센터,2013081406,일반조난,능선,환자가 산에서 발이 겹질린 사고로 환자 구급차에 인계후 인원장비 이상없이 귀소함,81,23.8,0.35,0,22.8,0
부천소방서,중앙119안전센터,2013092817,개인질환,능선,"환자 24세 여성으로 산중턱에서 갑자기 호흡곤란하다고 신고한 상황임. 구조대, 중앙2급차와 함께 요구조자 구조하여 하산함",63,18.05,0.85,0,11.9,0
부천소방서,중앙119안전센터,2013102111,산악기타,산기타,"요구조자 페이차일드반도체 후문 족구장 옆쪽에서 등산하다고 다리를 다친사항으로 구급대, 구조대, 생활안전대 출동하여 요구조자 구조후 구급차로 병원 이송함 사항임",42,18.1,0.9,0,5.1,0
부천소방서,중앙119안전센터,2014021009,실족추락,능선,"생활안전 구조대 보조하여 요구조자 1명 안전구조 및 중앙2구급차에 인계 후 인원, 장비 이상없이 귀소함.",61,-1.95,1.35,0,-7.9,4
부천소방서,중앙119안전센터,2014050816,일반조난,정상,요구조자 구조 완료 후 인원 장비 이상없이 귀소함,59,18.05,3.9,0,10.7,0
부천소방서,중앙119안전센터,2014051511,실족추락,산기타,"중앙 생활안전,1급차 ,구조대와 함께 원미산 둘레길 상책로에 넘어져 얼굴 외상환자 응급처치후 구조들것을 이용 안전하게 하산하여 구급차에게 인계하고 이상없이 귀소함",60,21.25,4.3,0,13,0
부천소방서,중앙119안전센터,2014060108,실족추락,능선,산악사고 다리부상환자 구조대 괴안급차 생활안전 출동 요구조자 안전조치 괴안급차에게 인계후 인원장비 이상없이 귀소함,64,22.55,0.95,0,15.9,0
부천소방서,중앙119안전센터,2014072916,일반조난,산기타,요구조자 산악에서 구조하여 구급차에 인계 후 인원 장비 이상없이 귀소함,57,28.85,2.35,0,20,0
부천소방서,중앙119안전센터,2014081508,산악기타,능선,요구조자 중앙2급차와 중동퍼프에서 구조 완료함,75,21.9,0.7,0,18.1,0
부천소방서,중앙119안전센터,2014081516,산악기타,능선,"요구조자 등산중 발목이 접질렸다고 하여 /n구조대, 중앙1급차와 출동하여 요구조자 구조완료후 귀소함",59,28.15,1.15,0,19.9,0
부천소방서,중앙119안전센터,2014092117,일반조난,산기타,산악구조 완료하여 중동 구급차에 요구조자 인계 후 인원 장비 이상없이 귀소함,40,24.05,0.95,0,10.8,0
부천소방서,중앙119안전센터,2014101116,산악기타,산기타,현장 도착하여 요구조자 구급차로 이송함.,40,25.15,1.9,0,10.7,0
부천소방서,중앙119안전센터,2014122710,산악기타,산기타,원미산 한샘약수터 부근에서 요구조자가 발목 부상으로 인하여 구조대 및 구급차. 생활안전차가 출동하여 들것을 이용하여 구급차로 이동함/n요구조자는 구급차가 병원으로 이송함,49,-4.1,0.75,0,-11.7,0
부천소방서,중앙119안전센터,2015013017,산악기타,능선,원미산 능선상에서 발목통증 및 기력이 떨어져서 신고된 상황으로 현장 도착한 바 정자내에 있어서/n대원들은 구급차까지 요구조자를 이동하고 중앙2급차에 인계후 구조대 및 생활안전차는 귀소함/n중앙2급차 병원인계 : 프라임 재활요양병원,34,-0.8,3,0,-14.4,0
부천소방서,중앙119안전센터,2015041215,산악기타,능선,"구조대,중앙1급차와 현장출동하여 요구조자 1명 구조후 인원 장비 이상없이 귀소함",20,20,2.65,0,-3.5,0
부천소방서,중앙119안전센터,2015041815,산악기타,능선,NA,14,23.2,1.4,0,-5.9,0
부천소방서,중앙119안전센터,2015050607,산악기타,산기타,요구조자 1명 구조대/2구급 대원과 구조후 인원 장비 이상없이 귀소함,46,9.35,0.25,0,-0.3,0
부천소방서,중앙119안전센터,2015062310,산악기타,정상,현장 도착한 바 무릎쪽 열상으로 거동 부편 환자 1명 구조대원과 함께 구조후 내동급차에 급자 인계후 인원 장비 이상없이 귀소함,57,25.65,1,0,15.8,0
부천소방서,중앙119안전센터,2015062411,산악기타,산기타,"현장도착한 바 급자 발목 골절추정되며 구조대,중앙구급대원과 함께 구조후 중앙급차에 인계후 인원 장비 이상 없이 귀소함",53,29.05,1.9,0,17.9,0
부천소방서,중앙119안전센터,2015062712,산악기타,산기타,인명구조하여 구급차에게 인계 후 인원 장비 이상없이 귀소함,47,26.8,2.7,0,15.4,0
부천소방서,중앙119안전센터,2016010314,일반조난,능선,환자 하산중 미끄러짐에 의한 다리부상으로 안전구조 후 병원 이송함,67,9.25,1.95,0,2.6,0
부천소방서,중앙119안전센터,2016011514,산악기타,산기타,환자1명 급성 현장처치 후 인원장비 이상없이 귀소함,33,4.45,1,0,-10.7,0
부천소방서,중앙119안전센터,2016040213,실족추락,정상,"소방교 이상설, 소방사 성효진 구조대원 2명, 구급대원2명과 함께 원미산 정상 팔각정 인근에 넘어져 있는 요구조자 1명 들것으로 구조완료 후 구급대원에게 인계 후 인원, 장비 이상없이 귀소함.",22,21.9,2.75,0,-1.6,0
부천소방서,중앙119안전센터,2016081021,산악기타,산기타,요구조자 산에서 사람이 불러 올라갔는데 위치 잘 몰라 신고했다고함. 구조대와 원미지구대같이 출동함. 요구조자 찾아 경찰인계 후 철수함.,67,28.05,1.6,0,22,0
부천소방서,중앙119안전센터,2017020811,산악기타,기타 산,원미산 산책로에서 빙판길로 인해 낙상을 입은 환자로 응급처치 후 아이젠 착용해서 안전하게 들것으로 구급차에게 인계.,48,-0.55,0.85,0,-10.1,0
부천소방서,중앙119안전센터,2017040114,산악기타,기타 산,"원미산 등반중 발목부상으로 신고받고 출동하여 구조, 구급대 들것운반 지원 후 인원, 장비 이상없이 귀소함.",34,13.3,2.95,0,-2.3,0
부천소방서,중앙119안전센터,2017040413,산악기타,기타 산,구급대 출동건,25,20.35,2.25,0,-0.3,0
부천소방서,중앙119안전센터,2017040413,산악기타,기타 산,"요구조자 등산 중 발목부상건으로 현장도착한 바 선착대 인원 독점가능하여 대기 및 귀소무전 접보 후 인원, 장비 이상없이 귀소함.",25,20.35,2.25,0,-0.3,0
부천소방서,중앙119안전센터,2017041014,실족추락,국·도·군립공원,산 중턱에서 요구조자가 낙상하여 발목부상으로 인해 거동이 불가하여 들것으로 이송후 구급차에 인계함.,12,20.85,2.6,0,-9.3,0
부천소방서,중앙119안전센터,2017041313,탈진탈수,기타 산,원미산 정상에서 요구조자가 어지럼증 및 구토증상이 심하여 들것으로 이송하여 구급차에게 인계함.,20,16.95,2.1,0,-6.5,0
부천소방서,중앙119안전센터,2017090906,개인질환,기타 산,"산 정상에서 발작을 하고 있다는 구조출동건으로 현장에 도착한바 요구조자의 발작은 멈춘상태로 병원이송 원하지 않아 동행하산 후 인원, 장비 이상없이 귀소함.",89,16.8,0.05,0,17.5,0
부천소방서,중앙119안전센터,2017091911,실족추락,기타 산,"다리 부상을 입었다는 산악출동건으로 현장에 도착하여 확인한 바 산에서 내려오다가 넘어져 왼쪽 발목에 부상을 당해 부풀어오르고 움직이지 못하는 상황, 구조대와 바스켓 들것으로 환자 고정하여 구조함. 구조 마치고 인원, 장비 이상없이 귀소함.",68,23.85,2.8,0,17.8,0
부천소방서,중앙119안전센터,2017102814,산악기타,기타 산,"다리를 다쳤다는 구조출동건으로 진달래동산 전망대 부근에서 보호자와 함께 누워있는 환자발견하여 구조대 및 서부구급과 함께 환자 구조 후 서부급차에 인계마치고 인원, 장비 이상없이 귀소함.",31,22.6,1.3,0,6.4,0
부천소방서,중앙119안전센터,2018102109,일반조난,국·도·군립공원,다리부상 환자가 있다는 신고를 받고 출동하여 우측 발목이 부어있는 것을 확인. 구급차 이송지원 후 이상없이 귀소함.,56,9.8,0.5,0,2,0
부천소방서,오정119안전센터,2017052414,산악기타,기타 산,도당산 장미공원 초입에서 하산 도중 미끄러져 발목부상 요구조자 1명을 들것을 이용하여 구급차에게 인계함,36,26.1,2.1,0,10,0
부천소방서,중동119안전센터,2013050414,산악기타,산기타,NA,36,20.05,3.75,0,3.9,0
부천소방서,중동119안전센터,2013102310,산악기타,능선,요구조자 구조완료,47,16.35,1.9,0,5.3,0
부천소방서,중동119안전센터,2014022112,산악기타,산기타,"부상자 1명을 구조 후 인원, 장비 이상없이 귀소함",26,3.85,1.5,0,-13.3,0
부천소방서,중동119안전센터,2014053015,개인질환,능선,성주산 등산로 상에서 개인 지병으로 인해 쓰러지며 머리에 출혈발생 한건으로 구조 후 병원이송함.,27,31.1,2.35,0,10.4,0
부천소방서,중동119안전센터,2014081508,산악기타,산기타,NA,75,21.9,0.7,0,18.1,0
부천소방서,중동119안전센터,2014122108,실족추락,능선,현장도착하여 확인한바 빙판길에 넘어져 움직이기 힘든 상황으로 요구조자 들것을 이용해 구조 후 구급차로 병원이송 조치함.,59,-10.9,0.9,0,-15.3,1.8
부천소방서,중동119안전센터,2015010315,산악기타,정상,"정상부근 환자 인명 구조하여 구급차 인계 후 인원, 장비 이상없이 안전 귀소함.",39,1.45,2.25,0,-10.3,0
부천소방서,중동119안전센터,2015040515,산악기타,산기타,하산도중 발목 부위 부상을 입은 상황으로 시흥 은행대 선착하여 환자 하산중 지원후 이상없이 귀소함.,89,10.15,1.2,0.25,8.6,0
부천소방서,중동119안전센터,2015051619,산악기타,산기타,"인명구조 후 인원, 장비 이상없이 귀소함.",35,20,3.05,0,4.4,0
부천소방서,중동119안전센터,2015090820,일반조난,정상,요구조자 1명 구조대와 구조함.,31,22.6,2.15,0,6,0
부천소방서,중동119안전센터,2016010211,개인질환,산기타,산에 올라가던 요구조자 의자에서 쉬던중 뒤로 쓰러져 119신고된 사항으로 요구조자 구조후 귀소함,68,6.2,1.15,0,-0.4,0
부천소방서,중동119안전센터,2016121716,실족추락,산기타,"중동펌프 산악구조출동하여 요구조자 1명 구조완료 및 중동구급대에 인계 후 인원, 장비 이상없이 귀소함.",46,8.15,1.9,0,-3,0
부천소방서,중동119안전센터,2017020112,산악기타,일반도로,현장도착하여 확인한 바 요구조자 1명 차량탑승한 상태로 빙판길에 의해 오도가지 못한 상태임./n중동대 차량 후방 및 안전 확보 실시 후 요구조자1명 구조완료함./n,33,-0.55,4.5,0,-15.3,0.4
부천소방서,중동119안전센터,2017020415,산악기타,기타 산,하산 중 발목 부상환자 구조완료 후 귀소함.,58,3.4,0.8,0,-4.2,0
부천소방서,중동119안전센터,2017051817,산악기타,기타 산,산에서 뛰어내려오다 아이 머리부상 중동구급차에 인계 후 귀소함,31,25.4,2.2,0,7.4,0
부천소방서,중동119안전센터,2017052011,실족추락,기타 산,산에서 실족하여 아이 머리다침으로 중동구급차에 인계 후 귀소함,34,25.85,2.55,0,7.5,0
부천소방서,중동119안전센터,2017060221,산악기타,기타 산,"산에서 자살시도 요구조자 경찰발견 후 인원, 장비 이상없이 귀소함.",37,19.65,1.55,0,4.7,0
부천소방서,중동119안전센터,2017060411,실족추락,기타 산,하산중 발을 헛디뎌 발목부위 부상으로 거동 불가하여 구조대 중동구급차와 함께 들것으로 하산조치 및 중동 구급차 인계 후 귀소함.,25,25.05,3.15,0,3.6,0
부천소방서,중동119안전센터,2017060901,일반조난,기타 산,"요구조자 현재 자기 위치를 모른다하여 성주산 부근 구조대와 수색하여 하산조치 후 인원, 장비 이상없이 귀소함.",74,15.6,0.2,0,13.5,0
부천소방서,중동119안전센터,2017090209,실족추락,기타 산,"실족에 의한 발목염좌 들것이용하여 하산조치 및 중동구급차에 인계 후 인원, 장비 이상없이 귀소함.",57,22.15,0.5,0,13.8,0
부천소방서,중동119안전센터,2017120913,실족추락,기타 산,"가마산 정상 부근에서 요구조자 발목을 접질러 실족한 사고로 중동대는 구조대와 같이 요구조자 하산 안전조치 및 인천대 인계 후 인원, 장비 이상없이 안전 귀소함./n",36,3.25,1,0,-9.8,0
부천소방서,중동119안전센터,2018022010,산악기타,기타 산,발목 인대 손상으로 구조함.,38,2.1,1.95,0,-11.6,0
부천소방서,중동119안전센터,2018110209,탈진탈수,기타 산,산악사고 출동으로 현장도착한바 거동가능하여 구급차 인계후 귀소함.,57,6.35,0.25,0,-0.9,0
부천소방서,중동119안전센터,2018111113,산악기타,기타 산,"다리삠 환자 구조완료후 인원,장비 이상없이 귀소함.",70,10.45,2.05,0,4.5,0
부천소방서,괴안119안전센터,2014060108,산악기타,산기타,"등산 중 낙상하여 산악구조를 요청한 사항으로, 괴안구급대와 구조대, 생활안전단원이 협동하여 바스켓들것을 활용하여 구조함",64,22.55,0.95,0,15.9,0
부천소방서,괴안119안전센터,2014091411,실족추락,산기타,여성 요구조자1명 등산중 넘어진 것으로 보이며 구조대 및 범박 구급대와 구조 완료후 인원 장비 이상없이 귀소함.,50,24.75,1.9,0,13.4,0
부천소방서,괴안119안전센터,2017040810,개인질환,기타 산,"상기출동 구조대와 연계하여 들것을 이용하여 요구조자 하산 완료, 괴안구급대에 요구조자 인계 후 인원,장비 이상없이 귀소함",76,13.05,2.5,0,7.8,0
부천소방서,괴안119안전센터,2017080407,탈진탈수,기타 산,"상기 구조출동 산에서 구토로 인해 걷지 못하고 있던 것으로 현장 출동하여 구조대, 구급대와 연계, 들것이동 하산시키고 구급차에 인계 후 귀소함.",68,25.65,0.45,0,19.9,0
부천소방서,괴안119안전센터,2017110814,개인질환,기타 산,"상기출동 요구조자 춘덕산에서 하산 시 허리부상 및 인공관절 통증으로 내려오지 못하는 상황으로, 구조대, 범박구급대와 들것이용하여 안전구조 완료후 인원,장비 이상없이 귀소함",24,17.1,3.75,0,-3.6,0
부천소방서,괴안119안전센터,2018050809,일반조난,기타 산,출동 중 귀소지령으로 인원 및 장비 이상없이 복귀함.,51,18.65,2.65,0,8.1,0
부천소방서,괴안119안전센터,2018091510,실족추락,기타,"현장도착하여 확인한바 실족으로 인한 낙상 환자 1명 발생, 안전구조 후 중앙구급차 인계 마치고 인원,장비 이상없이 복귀함",65,23.2,1.65,0,17.3,0
부천소방서,원종119안전센터,2013090317,일반조난,산기타,"상기건 산악구조 출동으로 구조대, 원종구급차와 현장으로 출동중 원종펌프 관내 화재출동으로 화재현장으로 출동함",24,25.65,3.1,0,4.1,0
부천소방서,원종119안전센터,2014100906,일반조난,능선,"상기건 산에서 길을 잃어 헤매고 있다고 신고한 상황으로 원종대 신고자와 연락하며 수색중 요구조자 1명 발견 후 안전조치하고 인원,장비 이상없이 귀소함",78,8.9,0,0,8.9,0
부천소방서,원종119안전센터,2015070414,실족추락,정상,현장 도착하여 요구조자 산에서 발을 헛디뎌 굴렀다고 하며 손목부위에 심한 통증을 느껴 부축하여 산을 내려와 구급차 인계 이송조치함.,34,28.5,1.5,0,11.7,0
부천소방서,원종119안전센터,2015102012,실족추락,산기타,요구조자가 뒷산에 밤을 주으러 갔다가 넘어져 발을 다친 상황으로 구조하여 구급대에 인계함.,51,21.85,1.8,0,11.4,0
부천소방서,원종119안전센터,2016102809,산악기타,산기타,"상기출동 현장 도착한바 요구조자 산 중턱에 업드려 있는상태로 의식 있어 들것 이용하여 구급대에 인계 후 인원,장비 이상없이 귀소함",74,13.4,0.75,0,9.8,0
부천소방서,원종119안전센터,2016110918,일반조난,산기타,상기 출동 지인이 산에서 자살하겠다는 문자를 보냈다고 하는 인명검색 출동으로 출동중 신고자와 전화 통화한바 자체 처리로 원종대 인원장비 이상없이 귀소함,35,3.3,0.25,0,-9.5,0
부천소방서,원종119안전센터,2017041014,산악기타,기타 산,상기 출동 출동 중 구조대 자체처리로 원종1펌 귀소함,12,20.85,2.6,0,-9.3,0
부천소방서,원종119안전센터,2017052615,산악기타,기타 산,상기출동 둘레길 가던중 발목 접질림 부상으로 원종대 들것 이용하여 안전하게 구조완료후 귀소함,26,20.95,2.7,0,2.4,0
부천소방서,원종119안전센터,2017081010,개인질환,기타 산,등산중 요구조자 갑자기 어지럼증 호소하여 쓰러져있는상태로 내동구급대와  응급처후 부축하여 하산함.,90,24.2,1.25,0.25,23.1,0
부천소방서,원종119안전센터,2017090717,실족추락,기타 산,상기출동 산책로에서 넘어져 찰과상 및 타박상 입은 환자 1명 중앙구급대에 인계 후 원종1펌 귀소함,57,25.5,1.95,0,17.9,0
부천소방서,원종119안전센터,2017090912,실족추락,기타 산,하산중 발목을 실족하여 들것으로 운반후 원종구급차에게 인계함,57,27,1.65,0,17.9,0
부천소방서,원종119안전센터,2018052214,개인질환,기타 산,"산에서 다리가 아프다는 신고로 출동중 귀소명령 접보 후 인원,장비 이상없이 귀소.",53,22.45,1.2,0,12.7,0
부천소방서,상동119안전센터,2013062012,일반조난,정상,NA,50,29.2,1.4,0,17.5,0
부천소방서,상동119안전센터,2013091819,일반조난,산기타,안전구조,45,23.15,0.65,0,14.4,0
부천소방서,상동119안전센터,2015052118,산악기타,정상,산안구조 완료 후 인원 장비 이상없이 안전 귀소함.,37,21.65,3.15,0,6,0
부천소방서,상동119안전센터,2015090415,일반조난,정상,요구조자 구조 및 중동구급차 인계 후 귀소함.,44,28.55,1.35,0,16.2,0
부천소방서,상동119안전센터,2017052011,산악기타,국·도·군립공원,성주산 산행길 중턱에서 환자 발생  구조대와 들것으로 환자이송 구조 완료  중동구급대에게 환자 인계후 인원장비 이상없이 귀소함,34,25.85,2.55,0,7.5,0
부천소방서,상동119안전센터,2017060410,개인질환,기타 산,산악구조출동으로 성주산 정산 밑 요구조자 1명 발견하여 구조대 및 상동구급대와 바스켓사용하여 이동 후 구급대에 인계 완료함.,27,23.9,2,0,3.5,0
부천소방서,서부119안전센터,2016050411,일반조난,산기타,중앙대 관할로써 불필요한 중복출동 사항으로 중앙대 유선 연결하여 인계 후 귀소함/n서부구급,39,19.2,5.25,0,4,0
부천소방서,서부119안전센터,2017040413,실족추락,기타 산,여성 요구조자 미끄러지며 발목 부상./n진달래동산 중턱에서 발생한 사고로 구조대화 함께 인명구조 실시 후 중앙구급차에 인계함,25,20.35,2.25,0,-0.3,0
부천소방서,서부119안전센터,2018102411,산악기타,기타 산,50대 여성 산에서 자전거 타다 낙상 거동 불가/n구조대원들과 함께 들것으로 구급차까지 이동 함.,53,15.95,0.9,0,6.1,0
부천소방서,범박119안전센터,2018090504,일반조난,기타 산,주취상태로 산에올라 길을 잃은 상황으로 요구조자1명 구조완료,81,18,1,0,16.5,0
부천소방서,범박119안전센터,2018091509,산악기타,기타 산,등산 중 발을 접질러 걸을 수 없는 상태로 범박펌프는 괴안급차 및 구조대와 함께 요구조자 위치로 가서 응급처치 후 산악구조용 들것 이용하여 요구조자 안전하게 이송마치고 괴안급차에 급자 인계 후 귀소함.,72,21.8,1.1,0.25,17.3,0
부천소방서,범박119안전센터,2018102112,산악기타,기타 산,하산하는 중 발을 잘못 디뎌 발이 돌아갔다는 신고를 받고 범박급차와 함께 현장도착하여 요구조자 발견 후 응급처치 보조 후 구조대 추가도착하여 산악용 바스켓으로 안전하게 하산시킨 후 범박급차에 급자 인계 후 귀소함.,28,18.25,0.7,0,-0.4,0
부천소방서,119구조대,2013011415,일반조난,능선,"현장 도착한 바 요구조자가 눈길에 미끄러져 넘어져 걸을 수 없는 상태로 구조대원은 산악용 들것으로 산 입구까지 요구조자를 이송, 관할 구급대에 인계 후 안전귀대함.",47,2.4,2.85,0,-8.6,3.2
부천소방서,119구조대,2013011612,실족추락,능선,현장도착한 바 등산로가 얼어 미끄러운 상황에서 등반 중 미끄러져 왼쪽발목에 고통을 호소하는 상황으로 구조대원은 산악용들것을 이용하여 구조 후 연계 출동에 임함.,77,-1.95,1.3,0,-5.5,3.6
부천소방서,119구조대,2013012613,개인질환,능선,산악사고 신고건으로 현장 도착하여 확인한 바 성인 여성 1명이 복통을 호소하며 거동을 하지 못 하는 상황으로 산악용 들것을 이용하여 구조 후 중앙 구급대 인계함./n,28,-6.8,2.7,0,-23.2,0
부천소방서,119구조대,2013020310,실족추락,정상,상기 출동 현장에 도착한 바 원미산 정상 계곡 부근에서 요구조자가 자전거를 타다가 넘어진 상황으로 구조대원은 산악용 들 것을 사용하여 요구조자를 구조하여 중앙 구급대원에게 인계 후 연계 출동에 임함.,45,-4.15,1.2,0,-13.9,0
부천소방서,119구조대,2013021816,산악기타,산기타,성주산 번개 약수터에서 요구조자 우측 발목 골절로 현장 안전조치 후 산악용 들것을 이용하여 이동 후 중동 구급대에 인계함./n,42,2.3,2.8,0,-9.5,0
부천소방서,119구조대,2013022813,산악기타,능선,현장 도착한 바 상동 구급대원이 CPR 실시 중이었으며 구조대원은 산악용 들것을 이용하여 상동 구급대와 함께 요구조자를 구조하고 귀대 중 연계출동에 임함.,29,10.6,2.3,0,-6.8,0
부천소방서,119구조대,2013033014,개인질환,산기타,도당산 벚꽃동산 내 요구조자 현기증으로 인한 쓰러짐으로 현장 도착 시 주변인의 부축을 받으며 내려오고 있는 상황으로 중앙급차 인계 후 안전 귀대함./n,17,10.35,2.1,0,-14.4,0
부천소방서,119구조대,2013033114,산악기타,능선,"현장도착한바 철봉에서 떨어져 허리통증을 호소하는 상황임. 중앙구급대는 응급처치, 구조대원은 산악용들것을 이용하여 구조 후 연계출동에 임함.",21,11.9,2.65,0,-10.3,0
부천소방서,119구조대,2013042211,산악기타,능선,현장 확인한 바 요구조자는 원미산 둘레길 부근에서  왼쪽 발목을 삔 상황으로 중앙 구급대원이 현장에서 응급처치 후 산악용 들것으로 이송하여 중앙 구급대에 인계함. /n중앙 구급대 : 소방교 이재현 외 1명/n생활안전대 : 소방장 양기정,33,14.1,1.85,0,-2.4,0
부천소방서,119구조대,2013052709,일반조난,산기타,상기 출동 현장에 도착한 바 도당산 정산 팔각정 부근 능선에 요구조자가 좌측발목 부상으로 누워있는 상황으로 구조대원은 산악용들것을 사용 하산하여 중앙구급대원에게 인계 후 인원장비 이상없이 안전귀대함.,73,20.05,1.35,0.25,15.9,0
부천소방서,119구조대,2013052906,산악기타,산기타,산악 출동 건으로 원미산 도착하여 확인한 바 요구조자 1명 우측 발목 골절로 산악용 들것을 사용하여 이송 후 괴안급차 인계함./n*괴안급차 : 소방교 주준현 포함 3명,86,16.85,1.35,0,14.3,0
부천소방서,119구조대,2013061011,실족추락,능선,현장도착한 바 학교에서 견학온 학생으로 등산 중 오른쪽 발목을 접질러 움직일수가 없어 신고한 상황으로 구조대원은 산악용들것을 이용하여 하산 및 중앙구급대 인계 후 귀대함.,30,28.6,2.2,0,9.4,0
부천소방서,119구조대,2013062012,실족추락,정상,상기 출동 산 정상 약수터에서 몸을 거꾸로하는 운동 도중 추락하여 구조요청한 상황으로 구조대원은 산악용 들 것을 사용하여 하산 및 상동구급대원에게 인계 후 연계 출동에 임함.,50,29.2,1.4,0,17.5,0
부천소방서,119구조대,2013062211,개인질환,정상,상기 출동 현장 도착한 바 등산객이 과도한 운동으로 기력이 떨어져서 이송 요청한 상황으로 구조대원은 요구조자를 부축하여 하산 및 범박 구급대원에게 인계 후 인원장비 이상없이 안전귀대함.,57,26.85,1.2,0,17.9,0
부천소방서,119구조대,2013080411,개인질환,능선,현장 도착한 바 요구조자가 산행 중 의식을 잃은 상태로 구조대원은 요구조자에게 산소처치 후 상동 구급대에 인계 뒤 안전귀대 함.,79,30.15,2.2,0,24.6,0
부천소방서,119구조대,2013080717,개인질환,정상,#NAME?,64,31.5,1.15,0,24.1,0
부천소방서,119구조대,2013081115,일반조난,정상,양주시 도락산 산악구조 접보즉시 특수대응단 헬기 현장 출동함. 현장도착하여 확인한바 벌에쏘인 환자1명을 관할구조대가 선착하여 응급조치 및 들것결착 완료한상태. 특수대응단은 헬기 호이스트이용 안전하게 구조하여 북부청사 잔듸광장에서 관할송산구급대에 환자인계후 귀대함.,53,32.45,1.85,0,21.8,0
부천소방서,119구조대,2013081210,개인질환,정상,요구조자가 산행 중 넘어져 머리를 다친 상황으로 구조대원은 현장 도착하여 안전조치 후 중앙구급대에 인계 뒤 연계출동에 임함.,63,30.3,1.8,0,21.7,0
